,class,question,sub_class
3471,DESC,Qual é a origem da frase para treinar a dactilografia “Now is the time for all good men to come to the aid of their country” ?,desc
3472,NUM,Quantos neurónios tem o cérebro humano ?,count
3473,ENTY,Como se chama a fobia a répteis ?,dismed
3474,ENTY,O que é que Knight Ridder publica ?,cremat
3475,LOC,Em que cidade se localiza a Radio KDGE ?,city
3476,ENTY,O que é que se pode ver em Reims ?,other
3477,DESC,Como se determina uma execução ?,manner
3478,LOC,Em que cidade foi assassinado Bobby Kennedy ?,city
3479,ENTY,Qual é a aposta mais alta permitida no Contract Bridge ?,other
3480,DESC,O que é a doença hipertensão ?,def
3481,LOC,Que museu de Londres tem uma Câmara dos Horrores ?,other
3482,LOC,Que cidade é servida pelo aeroporto McCarren ?,city
3483,NUM,Quantos lagos existem na Terra ?,count
3484,DESC,O que é Doegs ?,def
3485,HUM,Quem mais foi considerado para o papel de Luke Skywalker quando George Lucas estava a fazer castings para a Guerra das Estrelas ?,ind
3486,NUM,Quanto vive uma mosca ?,period
3487,ENTY,Quais são as duas maiores religiões do mundo que começaram na Índia ?,religion
3488,NUM,Quantas “pounds” existem numa “stone” ?,weight
3489,ENTY,Que tipo de envenenamento é conhecido como plumbismo ?,dismed
3490,ENTY,Qual é a maior fonte de magia “branca” no Universo Marvel ?,other
3491,DESC,Como posse descobrir se os meus familiares estiveram no Trail of Tears ?,manner
3492,NUM,Que quantidade de ácido fólico deve uma futura mãe tomar diariamente ?,other
3493,DESC,Como se escolhe vinho ?,manner
3494,HUM,Que rei assinou a Magna Carta ?,ind
3495,NUM,"Quantas milhas vão de Frakfurt, Alemanha a Salzburg, Áustria ?",count
3496,NUM,Quantas cadeiras estão representadas no 188º trabalho de Vincent Van Gogh The Artist's Room in Arles ?,count
3497,ENTY,Como se chama a fobia a picadas ?,dismed
3498,ENTY,Jude Law entrou em que filme ?,cremat
3499,LOC,Que estado do Golfo do México tem o seu ponto mais baixo cinco pés abaixo do nível do mar ?,state
3500,ENTY,Qual era o nome do barco a vapor mais famoso de Robert Fulton ?,veh
3501,LOC,Onde posso encontrar um caso sobre o Acto de 1990. sobre Americanos com Deficiências ?,other
3502,HUM,Quem é o líder da Índia ?,ind
3503,HUM,Qual é o profeta mais relacionado com o Mar Morto ?,ind
3504,NUM,Quais são as probabilidades de estar grávida se o pénis não penetrou na vagina ?,perc
3505,DESC,O que é a informática ?,def
3506,DESC,Qual é o propósito de BIOS ?,reason
3507,LOC,Onde se encontra o telescópio Keck ?,other
3508,ENTY,Qual é o nome do programa infantil da TV  Pública Canadiana que tem um ananás que canta ?,cremat
3509,LOC,"Onde se encontram os apartamentos em Saint John, New Brunswick ?",other
3510,HUM,Quem escreveu “O abismo e o pêndulo” ?,ind
3511,LOC,Em que país aconteceu a Revolta dos Mau-Mau ?,country
3512,LOC,Quais são os melhores sites médicos para procurar informação ?,other
3513,ENTY,O que é que roubavam os ressureicionistas ?,other
3514,DESC,Porque é que a sociedade Shea & Gould deixou Los Angeles ?,reason
3515,HUM,Qual é a melhor escola de arte e design do mundo ?,gr
3516,ENTY,Quais são os dois vegetais que se combinam no succotash ?,food
3517,HUM,Quem é na realidade o Incrível Hulk ?,ind
3518,ABBR,O que significa NASA ?,exp
3519,ENTY,Que doença infecciosa mata mais pessoas em todo o mundo ?,dismed
3520,NUM,Em que mês é que Edmund Fitzgerald se afundou ?,date
3521,HUM,Que indústria manufatureira existe no Texas ?,gr
3522,HUM,Quem são os presidentes do México e da Indonésia ?,ind
3523,HUM,Quem fazia de Al Jolson em the Jolson Story ?,ind
3524,DESC,O que é a pig in a poke ?,def
3525,LOC,Onde decorrem os Jogos Olímpicos de Verão de 1960 ?,other
3526,LOC,Onde é Los Vegas ?,other
3527,LOC,Diga o nome do país onde vivia Honecker ?,country
3528,LOC,Em que estado dos E.U.A. se encontram os Lagos Finger ?,state
3529,DESC,O que é um  cullion ?,def
3530,LOC,Quais são as dez cidades americanas mais seguras para os peões ?,city
3531,HUM,Que detective da TV interpretava Craig Stevens ?,ind
3532,DESC,Quais são as causas de morte mais comuns nos E.U.A. ?,reason
3533,LOC,Onde posso encontrar a foto de um Blue Meanie ?,other
3534,HUM,Que universidade despediu Angela Davis ?,gr
3535,LOC,Que estado dos E.U.A. é que a Divisória Continental deixa para entrar no Canadá ?,state
3536,HUM,Nos últimos 8. anos quem foram os jogadores MVP para a NHL ?,ind
3537,ENTY,"Em AD 999, que tipo de celebrações, medos existiam ?",other
3538,HUM,Quem interpretava o Imperador Palpatine na Guerra das Estrelas ?,ind
3539,LOC,Qual é o noma da plantação dos Wilkes em E Tudo o Vento Levou ?,other
3540,DESC,"Porque é que o universo é plano, se começou com uma explosão, não deveria ser uma esfera ?",reason
3541,LOC,Onde está o Resumo Estatístico dos Estados Unidos online ?,other
3542,DESC,O que é barnstorming ?,def
3543,ENTY,Qual é o animal domesticado mais estúpido ?,animal
3544,DESC,Qual foi a importância de Magalhães ?,desc
3545,NUM,Quando foram construidas as Portas de Brandenburg em Berlim ?,date
3546,DESC,O que é que eu tenho que fazer para ter boas notas na escola ?,manner
3547,HUM,De quem foram maridos Conrad Hilton Jr. e Michael Wilding ?,ind
3548,ABBR,O que significa o número “5” na roupa da FUBU ?,abb
3549,HUM,Quem é Rei em home of Moo de Alley Oop ?,ind
3550,ENTY,Quais são os quatro sabores que um humano consegue distinguir ?,food
3551,HUM,Qual é “the airline built for professional travelers” ?,gr
3552,ENTY,Que dois navios combateram a primeira batalha naval entre navios revestidos a ferro ?,veh
3553,NUM,Que quantidade da produção de prata é manufacturada por ourives independentes ?,count
3554,NUM,Que percentagem da produção de prata é produzida por ourives independentes ?,perc
3555,DESC,Qual é a origem do termo “buffalo wings” que é usado nos menus de bares por todo o país para designar asas de frango com um molho picante ?,desc
3556,NUM,Em que data é o Boxing Day ?,date
3557,NUM,Quanto media Stuart Little quando nasceu ?,count
3558,ENTY,Por que filme de 1953. Frank Sinatra recebeu o Óscar de melhor actor secundário ?,cremat
3559,NUM,Quantos violinos Stradivarius foram feitos ?,count
3560,DESC,Que tipo de infância teve Júlio Verne ?,desc
3561,HUM,Quem inventou a cotação de acções em 1870 ?,ind
3562,DESC,O que é um leproso ?,def
3563,LOC,Qual é o local de nascimento de Einstein ?,other
3564,ENTY,De que tinha medo George Washington ?,other
3565,NUM,Em que século serve de cenário para As Aventuras de Robin Hood ?,date
3566,HUM,Quem escreveu a Bíblia ?,ind
3567,ENTY,Qual é o top 5. de sempre dos livros de ficção ?,cremat
3568,DESC,Quais são os satélites da “Guerra das Estrelas” ?,def
3569,HUM,Quem é Henry Butler ?,desc
3570,NUM,Que dívidas é que o grupo Qintex deixou ?,money
3571,HUM,"Que Presidente dos E.U.A. está enterrado em Washington, D.C. ?",ind
3572,ENTY,Qual é o termo para designar alguém que odeia a humanidade ?,termeq
3573,ENTY,O que é que Milt Harper de São Francisco deixou crescer que media 24. inches de ponta a ponta em 1974 ?,other
3574,HUM,Para que college jogava basquetebol Dikembe Mutombo ?,gr
3575,LOC,Onde se encontram as paragens de metro Austerlitz e Victor Hugo ?,other
3576,LOC,Onde cresceu Ty Cobb ?,other
3577,DESC,O que é um filantropo ?,def
3578,DESC,O que é um portal ?,def
3579,ENTY,Que livro de Tom Wolfe é sobre os astronautas de Mercúrio ?,cremat
3580,ENTY,Que óleo de cozinha tem “corn goodness” ?,food
3581,NUM,"Qual é o rendimento per-capita da Colômbia, América do Sul ?",money
3582,NUM,Quantos tipos de queijo existem em França ?,count
3583,NUM,Quantos “olhos” tem um coco ?,count
3584,NUM,Quantos websites existem no mundo ?,count
3585,ENTY,Qual é o termo para descrever uma palavra que em toda a literatura tem uma única ocorrência registada ?,termeq
3586,HUM,Quem fez o primeiro avião ?,gr
3587,ENTY,Que medidas tomou Clinton para evitar o projecto ?,techmeth
3588,ENTY,“Darning needles” e “horse stingers” são mais conhecidos como ?,termeq
3589,NUM,Quantos pontos vale um disco no buraco central em Crokinole ?,count
3590,DESC,Como é que websites como Yahoo e Excite ganham dinheiro ?,manner
3591,LOC,Que direcção geral é que a viagem da Volta ao Mundo em 80. Dias toma ?,other
3592,DESC,Como se produzem vitaminas ?,manner
3593,HUM,"O advogado que representava Randy Craft, qual era o nome dele ?",ind
3594,ENTY,O que é que comem os pinguins ?,food
3595,HUM,A que organização pertence o Conselho de Segurança ?,gr
3596,LOC,Qual é a montanha mais alta de Nova Inglaterra ?,mount
3597,ENTY,Para que estação de TV trabalhava Mary Richards ?,cremat
3598,DESC,O que é que significa ocioso ?,def
3599,DESC,Porque é que ficou famoso jogo de futebol que viu Fordham derrotar  Waynesburg State 12601. a 3. de Setembro de 1939 ?,reason
3600,DESC,O que é uma serigrafia ?,def
3601,ENTY,De que taça de futebol a primeira rainha foi Hallie Woods ?,sport
3602,HUM,Quem foi o primeiro preto a ser treinador principal de uma equipa da liga principal pro sports ?,ind
3603,HUM,"Quem é John Macarthur, 1767-1834 ?",desc
3604,NUM,Em que ano começou a Guerra de 1812 ?,date
3605,ENTY,Que cavalo de corrida ganhou a votação da Associated Press como o melhor cavalo do século XX ?,animal
3606,DESC,Quais são as letras do cd do Eminem ou slim shady “My Name Is” ?,desc
3607,ENTY,O que significa Final Four no mundo do desporto ?,termeq
3608,HUM,Quem é Peter Weir ?,desc
3609,ENTY,Em que meio é que apareceu Stuart Hamblen ?,cremat
3610,DESC,Qual é o significado de “subaru” ?,def
3611,NUM,Quantos versículos tem a Bíblia ?,count
3612,DESC,O que é a endometriose ?,def
3613,DESC,O que é um geocientista ?,def
3614,HUM,Que robusto Presidente dos E.U.A. importou o seu próprio instrutor depois de ver um comabate de judo ?,ind
3615,ENTY,Quais são todos os tipos diferentes de pizza ?,food
3616,DESC,Qual é a origem da tuberculose ?,reason
3617,LOC,"Em que nação se encontra, hoje em dia, Edessa ?",country
3618,LOC,Diga o nome de um país que esteja a desenvolver sistema ferroviário de levitação magnética ?,country
3619,ABBR,O que significa BTU ?,exp
3620,HUM,Para que departamento do governo trabalhavam os Intocáveis ?,gr
3621,ENTY,"Que bebida é feita com rum, leite de coco e ananás ?",food
3622,DESC,O que o teste de sangue VDRL ?,def
3623,NUM,Quais são os sete digitos que se seguem ao código da área no número para informações de longa distância ?,code
3624,HUM,Qual era o nome do jogador que jogou nose tackle nos Eagles no Super Bowl XV ?,ind
3625,LOC,Qual é a maior barragem do mundo ?,other
3626,HUM,Quem detinha o recorde de resistência de mulheres pilotos em 1929 ?,ind
3627,HUM,Qual era o trabalho do pai de Andy Hardy ?,title
3628,NUM,Por que percentagem de produção de prata são responsáveis os ourives independentes ?,perc
3629,DESC,Porque é que o hóquei é tão violento ?,reason
3630,LOC,Em que parte do mundo se encontra Moçambique ?,other
3631,HUM,Quem é a sobrinha e sobrinho de Woody Woodpecker ?,ind
3632,ENTY,Que filme começa com uma queda mortal da Space Needle de Seattle ?,cremat
3633,HUM,Quem criou Maudie Frickett ?,ind
3634,DESC,O que é uma válvula cardíaca com vazamento ?,def
3635,DESC,Como posso fazer uma manicure francesa ?,manner
3636,HUM,Quem foi o primeiro circum-navegador do globo inglês ?,ind
3637,DESC,Qual é a definição da palavra do Scrabble “syzgy” ?,def
3638,NUM,Qual é o salário de um Representante dos E.U.A. ?,money
3639,HUM,Quem fez a maior apreensão de cocaína da história do Condado de Ventura ?,gr
3640,LOC,"Que hidrovia feita pelo homem tem um comprimento de 1,76. milhas ?",other
3641,HUM,Quem libertou no século XIX a Sicília e Nápoles ?,ind
3642,LOC,Perto de que rio se encontra Estrasburgo ?,other
3643,NUM,"Qual é o comprimento máximo, em polegadas, da luva do primeiro baseman ?",count
3644,LOC,Que país se localiza a 13. graus a Norte de latitude e 10. graus a Leste de longitude ?,country
3645,LOC,Quais são os portos mais movimentados do mundo ?,other
3646,NUM,Qual é a população de porcos do mundo ?,count
3647,DESC,Como é que o carro de “Christine” é possuído ?,manner
3648,LOC,Que cidade é servida pelo Aeroporto McCarren ?,city
3649,NUM,Qual é o maior número de golos marcados por uma só equipa num jogo de hóquei da NHL ?,count
3650,DESC,O que são os Países Baixos ?,def
3651,ENTY,Que coelho recebeu o seu nome porque as suas orelhas eram parecidas com as de um asno ?,animal
3652,ENTY,O aspartame também se chama como ?,termeq
3653,ENTY,Como se chama a fobia de árvores ?,dismed
3654,HUM,Que actor tem uma tatuagem no pulso direito que diz Scotlans Forever ?,ind
3655,NUM,Com quantos dólares por dia disse Arthur Frommer que era possível viver na Europa em 1968 ?,count
3656,ENTY,Que os feriados ou observâncias são celebradas na Itália ?,event
3657,HUM,Quem nomeou o presidente da Federal Reserve ?,ind
3658,DESC,Porque é que as pessoas apertam as mãos para demonstrar simpatia ?,reason
3659,ABBR,"Num computador, o que significa SCSI ?",exp
3660,ENTY,Para obter a maior quantidade de cafeína possíve que refrigerante devo beber ?,food
3661,DESC,Porque é que se chama “funny bone” ?,reason
3662,LOC,"Onde posso encontrar informação actualizada sobre a temperatura da superfície costeira do oceano, de preferência ao longo da América do Norte e no Caribe ?",other
3663,DESC,O que é exactamente a radiação ?,def
3664,LOC,Quais são as duas cidades em “Um Conto de Duas Cidades” de Dickens ?,city
3665,HUM,Quem é Samuel F. Pickering  ?,desc
3666,HUM,Que rainha inglesa tinha seis dedos numa mão ?,ind
3667,LOC,Que rio atravessa Liverpool ?,other
3668,ENTY,Que tipo de nozes são usadas para fazer maçapão ?,food
3669,NUM,Quando é que o Monte Santa Helens entrou pela última vez em erupção ?,date
3670,ENTY,Um homem com poliorquidismo tem pelo menos três quê ?,other
3671,DESC,Quais são exactamente os benefícios do sono ?,desc
3672,NUM,Quando é que o trabalho infantil foi abolido ?,date
3673,NUM,Quantas permutas de três letras podem ser feitas partindo das quatro letras: c ?,count
3674,NUM,Em que altura do ano se fazem mais viagens aéreas ?,date
3675,DESC,O que é que uma bandeira vermelha significa nas corridas de automóveis ?,def
3676,LOC,Qual é o maior rio do Canadá ?,other
3677,DESC,O que é um osteichthyes ?,def
3678,HUM,Que jogador de ténis tem a alcunha de “Nasty” ?,ind
3679,DESC,Como se faz o esboço de um tópico ?,manner
3680,HUM,Que pintor abstracto não-conformista foi apelidado Jack The Dripper by Time ?,ind
3681,NUM,Quantos furlongs existem numa pista de corrida de uma milha e um quarto ?,count
3682,NUM,Quantos milímetros existem numa milha ?,count
3683,NUM,Que tamanho tem uma cria de águia careca ?,volsize
3684,ENTY,Que cor é mais vezes usada para simbolizar a verdade ?,color
3685,ENTY,Stuart Hamblen é considerado o primeiro cowboy cantor de onde ?,cremat
3686,NUM,Qual era a população da Grã Bretanha de 1699-1792 ?,count
3687,DESC,Como pode um estrangeiro arranjar um cartão de Segurança Social dos E.U.A. ?,manner
3688,ENTY,Qual é o termo para designar a soma de todo o material genético num determinado organismo ?,termeq
3689,ENTY,Qual é a banda sonora da televisão mais vendida de todos os tempos ?,cremat
3690,LOC,Que cadeia montanhosa limita a fronteira entre a França e a Espanha ?,mount
3691,ENTY,"Em que programa de TV tardio entra Larry, Bud, Melman e Toast on a Srick ?",cremat
3692,ENTY,Qual é o computador mais rápido ?,product
3693,HUM,Quem fundou a teoria moderna da probabilidade ?,ind
3694,ENTY,Qual é o termo para designar um depósito de calcário que sobe pelo chão de uma caverna ?,termeq
