,class,question,sub_class
2688,HUM,¿Quien dirigio al Ciudadano Kane?,ind
2689,DESC,¿Cual es troilism?,def
2690,ENTY,¿Cual era el barco de hermana del Olimpico?,veh
2691,HUM,¿Cual es el apodo del aviador famoso que equivocadamente volo a Irlanda en vez de a Los &193;ngeles?,ind
2692,ABBR,¿Cual es HTML?,exp
2693,DESC,¿Como identifica usted n&250;meros principales?,manner
2694,HUM,¿Oso especial de quien 's creador nacio el 18 de enero de 1779?,ind
2695,HUM,¿A que escuela secundaria asiste Archie?,gr
2696,ENTY,¿Que animal emigra el mas apartado?,animal
2697,ENTY,¿Que pelicula estaba basada en el juego Cada uno Viene al Almiar 's?,cremat
2698,DESC,¿Por que llamamos alguien miel?,reason
2699,ENTY,¿Empeños de Virgen cual refresco?,food
2700,HUM,¿Que red de television azoto su programacion de deportes en Inga Nielsen 's cuerpo en 197?,gr
2701,LOC,¿En que el pais es Lund?,country
2702,ENTY,¿Que 's la secuela a Alice 's Aventuras en Mundo maravilloso?,cremat
2703,LOC,¿Cual es la capital de Seattle?,city
2704,HUM,¿Que lider italiano tenia un miedo de toda la vida del mal de ojo?,ind
2705,LOC,¿En que la ciudad en Florida es el Mundo de Mar?,city
2706,HUM,Quien dijo: ¿Que sinvergüenza desdeñable robo el corcho de mi almuerzo?,ind
2707,DESC,¿Que 's un embudo de agua?,def
2708,ENTY,¿Cual es un miedo de gusanos?,dismed
2709,DESC,¿Que arroja un chino sobre el plato hondo?,def
2710,DESC,¿Que hace un emperador?,desc
2711,HUM,¿Que presidente beso a la Reina Madre en los labios?,ind
2712,LOC,¿Donde hace la estrella de tenis Stefan Edberg viene de?,other
2713,LOC,¿Que continente hace subir la sierra de Comite Ejecutiva?,other
2714,DESC,¿Como levantan ellos las gr&250;as construyendo edificios altos?,manner
2715,DESC,"¿Que fue finalmente encarcelado Al Capone para, en 1931?",reason
2716,ENTY,¿Que comida puedo usar para agarrar una zarigüeya?,food
2717,HUM,¿Cual era Al Capone 's apodo?,ind
2718,HUM,¿Quien era el autor del cuento de hadas famoso que Blancanieves y Siete Empequeñece?,ind
2719,LOC,¿Cual es la ciudad mas grande en Alemania?,city
2720,ENTY,¿Cual es un miedo de colera?,dismed
2721,LOC,¿Que parque contiene Caidas del Rio y de Hadas Firehole?,other
2722,LOC,¿Que 's la isla mas grande en las Antillas?,other
2723,LOC,¿Que Nuevo estado de Inglaterra lleva el prefijo local telefonico 27?,state
2724,ENTY,¿Cual es un ejemplo de un indicador acido y bajo natural?,other
2725,LOC,¿En que el condado es Colorado Eckley?,other
2726,DESC,¿Como encuentro la informacion sobre importadores de arroz en el mundo?,manner
2727,NUM,"¿Cuanto cuesta esto para hacer plantar un arbol marcando, 900, 740 &193;RBOL?",money
2728,DESC,¿Sobre que la Escalera de cancion es al Cielo por el Zepelin Conducido?,desc
2729,DESC,¿Como se riza el pelo?,manner
2730,ENTY,¿Que es empujado y conectado en yardas de joroba?,other
2731,NUM,¿Cuanto viven los cangrejos de ermitaño?,period
2732,LOC,¿Que ciudad recibio las primeras Olimpiadas de Invierno en Asia?,city
2733,DESC,¿Cual es el origen del nombre 'Breony'?,desc
2734,NUM,¿Que mes fue nacido usted en si su birthstone es sardonyx?,date
2735,HUM,¿Quien es detras del nombre de la bebida de Harvey Wallbanger?,ind
2736,DESC,¿Cual es el origen del sapo a la Sapa tienela por guapa?,desc
2737,ENTY,"¿Que refresco no solo tiene su propio juego de video, pero fue presentado en su propio libro de comics de Maravilla?",food
2738,ENTY,Que niños antiguos 'tarifa hicieron al escritor de Guia de TV Jeff Greenfield llaman uno de lo mas.¿programas de television subversivos en historia americana?,cremat
2739,ENTY,¿La Virgen hace publicidad para que refresco?,food
2740,ABBR,HTTP Status 500: Internal Server Error,exp
2741,ENTY,¿Que termino de tenis es dicho venir de la palabra francesa para el huevo?,termeq
2742,ENTY,¿Que hace a un minero el mio?,other
2743,NUM,¿Cuanto dinero puede persona ser multada teniendo un perro en una playa?,money
2744,LOC,"¿Que pais de desierto confina con Arabia Saudi, Iraq y el Golfo Persico?",country
2745,ENTY,¿Cuales son los años en la jerga de libro de comics?,event
2746,ENTY,¿Que clases de animales estan en Camboya?,animal
2747,HUM,¿Que productor sudafricano tenia una ganancia 1988 de 836 millones de dolares?,gr
2748,HUM,¿Que actriz americana debia el primer ser llamado una vampiresa?,ind
2749,DESC,¿Que hace los 12 dias de la Navidad media?,def
2750,ENTY,"¿Que novela de John Steinbeck retrata la familia Joad, expulsada de la Oklahoma dustbowl?",cremat
2751,NUM,¿Que fecha hizo al hombre primera tierra en la luna?,date
2752,LOC,¿Donde estan la oficina central de Eli Lilly?,other
2753,NUM,HTTP Status 500: Internal Server Error,count
2754,DESC,¿Que 's la &250;ltima linea de Dickens 's un Villancico?,desc
2755,NUM,¿Cuantos arboles entran en la fabricacion de papel en un año?,count
2756,LOC,¿Donde puedo encontrar la informacion en la investigacion hecha en gargolas a traves de la genetica?,other
2757,DESC,¿Como es que las bombillas salen?,reason
2758,DESC,HTTP Status 500: Internal Server Error.A.¿oficina?,reason
2759,NUM,¿A que distancia es el universo?,dist
2760,DESC,¿Cual es la diferencia entre una botella y un tarro?,desc
2761,ENTY,¿Que enfermedad es el asesino segundo mas grande de Norteamericanos?,dismed
2762,LOC,¿Donde vivieron los indios maya?,other
2763,LOC,¿Donde estaba Poe nacido?,other
2764,DESC,¿Que pasa al cuerpo femenino con la carencia de sueño y comida?,desc
2765,ENTY,¿Cual es un miedo de cristales o cristal?,dismed
2766,ENTY,Llame un producto que controla la maduracion de manzanas,product
2767,NUM,¿Cuantos lanzamientos de calentamiento consigue un reliever la entrada en un juego de beisbol?,count
2768,LOC,¿Donde murio Dylan Thomas?,other
2769,ENTY,¿Que ganado com&250;n tienen la mayor variedad de clases?,animal
2770,ENTY,¿Que pelicula tenia a Bette Davis que crea un escandalo llevando puesto un vestido rojo audaz a una pelota de sociedad?,cremat
2771,ENTY,¿Que enfermedad hizo agosto von Wassermann desarrollan una prueba especifica para en 196?,dismed
2772,HUM,¿Que compañia de tarjeta vende ornamentos de Navidad?,gr
2773,DESC,¿Como averiguo que ciudades estan en un cierto prefijo local?,manner
2774,ENTY,¿Que pueden los satelites de comunicaciones ofrecer yates?,other
2775,NUM,¿Cuantos Higo Newtons estan alli a la libra?,count
2776,HUM,¿Quien es el primer ministro de China?,ind
2777,HUM,Lo que el comico que mastica puro observo: ¿Usted 're solo tan viejo como la mujer usted siente?,ind
2778,NUM,¿Cuantos huesos estan alli en la mano humana?,count
2779,HUM,¿Que compañia de pan solia presentar etiquetas adhesivas del Niño de Cisco durante los finales de sus paquetes?,gr
2780,HUM,¿A quien el presidente de Vichy era Francia?,ind
2781,HUM,¿Secuestro de quien fue llamado el Delito del Siglo?,ind
2782,DESC,¿Cual es el hidrogeno?,def
2783,HUM,¿Que el grupo hizo la pregunta musical Cree Usted en la Magia?,gr
2784,LOC,¿Que construia el mas alto en America en 1922?,other
2785,HUM,¿Que rubio metido en carnes aparecio en la tapa de mas de 5 revistas?,ind
2786,DESC,¿Cual es la tecnica de entrevista de reclutamiento?,def
2787,DESC,¿Como se forma un huracan?,manner
2788,DESC,¿Que implica el proceso de donacion?,def
2789,NUM,¿Cuanto hay de aqui de Fenix a Blythe?,dist
2790,LOC,Lo que la Nueva aldea de Hampshire se eleva temprano para votar primero en U.S.¿elecciones presidenciales?,city
2791,NUM,¿Cuanta gente mira la television de red?,count
2792,ENTY,"¿Que la ropa fue llamada para Bradley, Voorhees y Dia?",product
2793,HUM,¿Quien primero rompio la barrera del sonido?,ind
2794,DESC,¿Como tienen las aves el sexo?,manner
2795,NUM,¿Cuantos caballos estan alli en un equipo de polo?,count
2796,ENTY,Que 's destruido en Genesis 19: ¿24?,other
2797,ENTY,¿Que año nuevo es celebrado el 16 de febrero?,event
2798,DESC,¿Cual es Occam 's Navaja de afeitar?,def
2799,LOC,¿Donde viven la Mueca y el Alcalde McCheese?,other
2800,NUM,¿Cuanto toma esto para ir de excursion el Rastro de Appalachian entero?,period
2801,HUM,¿Que papel juegan las frutas en la supervivencia de plantas?,ind
2802,LOC,¿Donde esta la raza de perro de trineo de campeonato mundial sostenida cada febrero?,other
2803,DESC,¿Cuales son los objetivos medicos de clitoridectomy?,reason
2804,DESC,¿Como es thalassemia definido?,def
2805,ENTY,¿Que 's el nombre del periodico Tampa?,cremat
2806,DESC,¿Cual es una oleada tormentosa?,def
2807,DESC,¿Como usa usted mas lejos a diferencia de adelante?,manner
2808,ENTY,¿Que el suplente era a VHS?,other
2809,ENTY,¿Cual es una de las lenguas del Sioux?,lang
2810,HUM,¿Que el novelista Premiado Pulitzer dirigio para el alcalde de Ciudad de Nueva York?,ind
2811,NUM,¿Cuantas veces puede un cadmio del niquel bateria recargable ser recargado?,count
2812,DESC,¿Como es hecha la colonia?,manner
2813,ENTY,¿Cual era la comida de dioses griegos llamo?,food
2814,DESC,¿Que significa el arte lista para fotografiar?,def
2815,NUM,¿Cuantos asientos hace el deporte Batmobile?,count
2816,NUM,¿Cuantos naipes son tratados a cada jugador en el Rami de Ginebra?,count
2817,DESC,¿Que paso a Phillip Taylor Kramer?,desc
2818,ENTY,¿Que novela de Erica Jong trata con Isadora Wing 's el miedo?,cremat
2819,NUM,¿A que hora del año hacen la mayor parte de mosca de gente?,date
2820,HUM,¿Quien era el Avaro 's compañero muerto en Dickens 's un Villancico?,ind
2821,DESC,¿Cual es el origen del &193;rbol de Navidad?,desc
2822,NUM,¿Cuando es el Año Nuevo Tailandes?,date
2823,ENTY,¿Que cuatro torneos arreglan el tenis 'Magnifico Golpe?,sport
2824,ENTY,¿Que pelicula de 1964 introdujo la cancion Mi Clase de la Ciudad?,cremat
2825,HUM,¿Quien registro el golpe 1957 Tammy?,ind
2826,ENTY,¿Cual es el termino para el lado de la montaña que afronta los vientos predominantes?,termeq
2827,ENTY,"¿En Kafka 's Metamorfosis, el heroe despierta una mañana para encontrarse girado en que?",other
2828,ENTY,¿Que hace caliente traducen a en ingles?,termeq
2829,HUM,¿Quien es la Lechigada de puercos de Mia 's madre?,ind
2830,DESC,¿Como determina usted si un monitor de ordenador tiene un adaptador SVGA?,manner
2831,NUM,¿A que distancia puede un ojo humano ver?,dist
2832,NUM,¿A que hora del año tiene la mayor parte de viajes de aire?,date
2833,DESC,¿Que hace los espagueti de termino occidentales medio?,def
2834,NUM,¿Cuando era el grupo de Grupo de Siete de naciones formadas?,date
2835,DESC,¿Cuales son diferencias entre 1980 y 1990?,desc
2836,HUM,¿Que jugador de beisbol fue andado la mayor parte de veces?,ind
2837,HUM,¿Que cantante macho famoso tiene el mismo nombre que el compositor de Hansel de opera y Gretel?,ind
2838,ENTY,¿Cuales eran los primeros congelados?,food
2839,DESC,HTTP Status 500: Internal Server Error,reason
2840,ENTY,¿Cual es la palabra para el amor de dolor o abuso?,word
2841,NUM,¿Cuando canonizaron ellos la Biblia?,date
2842,HUM,¿A quien debia el &250;nico presidente servir dos terminos no consecutivos?,ind
2843,NUM,¿Que porcentaje de todo el mundo los tornados ponen en el suelo en los EE.UU?,perc
2844,HUM,¿Que lider de trabajo era &250;ltimo visto en el aparcamiento de un restaurante de Michigan?,ind
2845,NUM,¿Cuando comenzo el periodo Carolingian?,date
2846,DESC,¿Que lema termino historietas de Melodias Merrie?,desc
2847,HUM,¿Quien relata el tiempo sobre los Buenos Dias programa de television de America?,ind
2848,NUM,¿Cuantos emperadores estaban alli en el Imperio romano?,count
2849,HUM,¿Cual era el nombre del creador Muppets?,ind
2850,DESC,¿Cual es Cabarnet Sauvignon?,def
2851,DESC,¿Cual es una direccion de IP virtual?,def
2852,ENTY,¿Que 's el nombre del tigre que hace publicidad para el cereal de Escamas Esmerilado?,animal
2853,HUM,"¿Quien envio el breve mensaje vine, vi, triunfe?",ind
2854,ENTY,Que color es Sr..¿Spock 's sangre?,color
2855,HUM,Que U.S.¿El general de fuerza aerea condujo la primera incursion de bombardeo sobre Tokio?,ind
2856,HUM,Que U.S.el vicepresidente dijo: ¿Algunos periodicos eliminan su basura imprimiendolo?,ind
2857,HUM,"¿Cual era el nombre del primer acusador especial Watergate, mas tarde encendido por Nixon?",ind
2858,DESC,¿Como trabajan las pantallas de blues de pelicula?,manner
2859,DESC,¿Como hace la velocidad las vueltas de iman en un generador afectan la salida del generador?,manner
2860,HUM,¿Que 's la oficina suprema que hace politica del Partido Comunista Sovietico?,gr
2861,DESC,¿Cual era la Guerra de Vietnam?,def
2862,DESC,¿Cual es La Nina?,def
2863,DESC,¿Por que menosprecio la quemadura de Teatro de Globo?,reason
2864,NUM,¿En que dia estuvieron casados John F y Jackie Kennedy?,date
2865,ENTY,"¿Cual era el exito de libreria de no ficcion de 1952, 1953 y 1954?",cremat
2866,DESC,¿Que se supone por la sangre el precio de SED?,def
2867,HUM,¿A quien cazan los nomadas y la tribu creciente del Desierto de Kalahari en &193;frica?,gr
2868,HUM,¿Quien gano un Premio Pulitzer para su novela el Motin Caine?,ind
2869,ENTY,¿Que 's el mejor modo de perder el flab bajo su barbilla y alrededor de su cara?,techmeth
2870,LOC,¿Donde esta su recopilacion callosum?,other
2871,ENTY,"¿Que Broadway musical presento la cancion, Si yo fuera un hombre rico?",cremat
2872,HUM,¿Quien retrato a Sherlock Holmes en 14 peliculas entre 1939 y 1946?,ind
2873,DESC,¿Por que el desarrollo de espacio es tan importante?,reason
2874,DESC,¿Cual es la Roca de cancion infantil - un - por el Bebe sobre?,desc
2875,LOC,"¿Cuando el Superhombre tiene que escaparse de todo esto, donde va el?",other
2876,NUM,¿Que edad tiene el cantante Freedy Johnston?,period
2877,DESC,¿Cual es el origen del tejido gametophytic?,desc
2878,DESC,¿Que quiere decir Aaron?,def
2879,ENTY,¿Cual es un miedo de pelo?,dismed
2880,HUM,¿Cual es el nombre del cantante de m&250;sica pop cancion de quien se hizo la cancion de tema para una marca de la salsa de tomate?,ind
2881,DESC,¿Cual es una conifera?,def
2882,HUM,¿Quien reclamo para ser el mundo 's el hombre mas perfectamente desarrollado?,ind
2883,DESC,¿Que es diferente sobre el zorro rojo y negro?,desc
2884,DESC,¿Cual es el e-comercio?,def
2885,DESC,¿Como ato un lazo?,manner
2886,LOC,¿Donde puedo conseguir detalles de importador de tejidos de algodon?,other
2887,NUM,¿Cuando comenzaron España y Corea relaciones propias de un embajador?,date
2888,HUM,¿Que tipo de gente participo en Shays 'Rebelion en Massachusetts en 1787?,gr
2889,DESC,¿Cual es chromatology?,def
2890,NUM,¿Cuantos surcos estan en una moneda de diez centavos 's el borde?,count
2891,DESC,¿Como fue formado el ACLU?,manner
2892,ENTY,¿Que son vendidos la mayor parte de albumes por un artista o cinta?,cremat
2893,ENTY,¿El segundo deporte mas popular por todo el mundo es que?,sport
2894,ENTY,¿Que pez de colores pierden de ser guardado en debilmente encendido o agua corriente?,other
2895,LOC,¿Que canal Transporta el Thatcher la envergadura de Puente?,other
2896,HUM,¿Que americano gano el Gran Premio mundial que conduce el campeonato en 1978?,ind
2897,NUM,¿Cuales son las posibilidades de pregnacy si el pene no penetra la vagina?,perc
2898,ENTY,¿Que 's la mano mas alta en poker directo?,other
2899,LOC,¿Donde puedo encontrar un plan de leccion para enseñar la conversion de sistema metrica al estandar americano?,other
2900,ENTY,¿Cual es el nombre de Kevin Costner 's pelicula sobre indios Sioux?,cremat
2901,DESC,"¿Cual es Kythnos, Siphnos, Seriphos y Mykonos?",def
2902,HUM,Llame a un patinador de figura femenino,ind
2903,DESC,¿Por que no estan alli ningunas lineas blancas en pro el f&250;tbol?,reason
2904,NUM,¿Cuanto tomaria esto para una obligacion de ahorros de $ para madurar?,period
2905,DESC,¿Como esta relacionada Abigail Arcane con el opositor infame de la Cosa de Pantano?,manner
2906,ENTY,¿Que establecio el Congreso de Viena?,other
2907,NUM,¿Cual es el coste promedio durante cuatro años de la facultad de medicina?,money
2908,ENTY,¿Que productos quimicos dañosos estan en el spray de bicho?,substance
2909,NUM,¿Cuantas lanzas estan alli en Kenia 's la bandera?,count
2910,DESC,¿Que siempre cantaba el Raton Fuerte cuando el entro en la accion?,desc
2911,LOC,¿Donde vivio George de la Selva?,other
2912,DESC,¿Como murio Bob Marley?,manner
2913,NUM,¿Que 's hombres 's par ante un agujero de golf de 455 yardas?,other
2914,NUM,¿Que porcentaje de hombres americanos son el alcoholico?,perc
2915,NUM,"¿La marcacion, 900, 740 &193;RBOL para hacer plantar un arbol costara cuanto?",money
2916,NUM,"¿En Corea del Sur, cuantos Soldados americanos estan alli?",count
